Neighborhood_FID	Land_Value	treecover	builtup	shrubland	grassland	affected_07	affected_25	NUM_subway	NUM_railway	NUM_shops	NUM_hospitals	NUM_schools	NUM_parks	area	pop_nbh	gerborn_tot_nbh	mig_share_nbh	pop_density	hh_child_couple_nbh	hh_child_single_nbh	hh_child_single_share_nbh	dist	build_count	resid_share	avg_height	house_count	apartment_count	areatype_agri	areatype_commer	areatype_mixed	geometry
1	6998.5	0.13368878357030015	0.7294628751974723	0.0	0.009083728278041074	0.0	0.0	0.0	0.0	0.0007856953876870219	0.0	0.0	0.0009821192346087773	5091.03154057636	2818	1666	0.4088005677785663	5535.224006255069	206	93	0.3110367892976589	0.0	72.0	0.7916666666666666	954.5	4.0	48.0	0	0	1	MULTIPOLYGON (((4226384.446742075 3000227.321584796, 4226339.500532581 3000197.787626733, 4226302.66259394 3000259.0937653766, 4226264.089178795 3000322.9837730518, 4226251.26930513 3000365.3502268605, 4226246.359261405 3000380.947835406, 4226207.150819013 3000512.5875722617, 4226260.442632381 3000524.67685167, 4226359.560867143 3000547.0476684947, 4226389.513799841 3000602.437692415, 4226426.147233994 3000668.8863490685, 4226408.649553022 3000689.996628588, 4226425.098734753 3000777.852410586, 4226483.734141268 3000837.51909275, 4226545.083269939 3000870.0381766353, 4226526.989036197 3000903.256954489, 4226567.894555237 3000917.2461094423, 4226638.692867591 3000954.7757115792, 4226693.215574378 3000983.9384192675, 4226803.8826998845 3001043.1116716326, 4226836.339635413 3001050.636678319, 4226839.086768398 3001035.5886983164, 4226947.011282879 3001046.4789514863, 4226970.90760127 3001039.2510121064, 4227029.751683954 3001044.0341775715, 4227036.239088571 3001111.1362248855, 4227142.655504231 3001115.5171090323, 4227144.624750407 3001055.4691115925, 4227145.024714508 3001046.5735381516, 4227146.173198925 3001000.5470360434, 4227146.348824835 3000990.5944559732, 4227149.584529807 3000894.718558209, 4227153.042731556 3000869.370828476, 4227163.304356831 3000792.358934471, 4227162.325486319 3000782.832203859, 4227159.493280602 3000744.940418269, 4227148.982509221 3000611.7324803164, 4227124.953180916 3000609.1119877216, 4227100.090900481 3000606.272850235, 4227103.987202097 3000594.8492272627, 4227124.592402132 3000535.7457414875, 4227124.312195033 3000504.6391559937, 4227124.06726908 3000420.6112712612, 4226724.494175505 3000378.540151086, 4226524.305639473 3000315.1545723365, 4226384.446742075 3000227.321584796)))
2	11756.9	0.24914630063608972	0.6992969534650151	0.0	0.008905256109809172	0.0	0.0	0.00046739606888069127	0.0002003126009488677	0.0006009378028466031	6.67708669829559e-05	0.0002003126009488677	0.0012018756056932061	14976.591516405839	5869	3081	0.47503833702504683	3918.7821832296813	315	138	0.304635761589404	0.0	194.0	0.35051546391752575	2907.1	3.0	64.0	0	0	1	MULTIPOLYGON (((4227082.462780299 3001711.3122389903, 4227227.764415209 3001526.086561496, 4227251.823069993 3001495.336249682, 4227401.908053972 3001507.978449842, 4227422.219401188 3001509.3199649327, 4227451.014397389 3001392.353247633, 4227515.492714254 3001329.9981518406, 4227536.927739489 3001309.3839823906, 4227683.889195405 3001239.607864138, 4227705.132576787 3001209.9860824696, 4227640.853212731 3001026.434437662, 4227647.451079936 3000957.3329491927, 4227683.782462833 3000887.3936420497, 4227715.935544512 3000825.781883148, 4227617.515638713 3000726.2697904455, 4227587.91501867 3000632.544190231, 4227593.257395512 3000485.298671178, 4227596.032628641 3000418.269575514, 4227598.717949349 3000324.591343086, 4227481.714028331 3000347.926025138, 4227386.507867884 3000367.871706808, 4227124.06726908 3000420.6112712612, 4227124.312195033 3000504.6391559937, 4227124.592402132 3000535.7457414875, 4227103.987202097 3000594.8492272627, 4227100.090900481 3000606.272850235, 4227124.953180916 3000609.1119877216, 4227148.982509221 3000611.7324803164, 4227159.493280602 3000744.940418269, 4227162.325486319 3000782.832203859, 4227163.304356831 3000792.358934471, 4227153.042731556 3000869.370828476, 4227149.584529807 3000894.718558209, 4227146.348824835 3000990.5944559732, 4227146.173198925 3001000.5470360434, 4227145.024714508 3001046.5735381516, 4227144.624750407 3001055.4691115925, 4227142.655504231 3001115.5171090323, 4227036.239088571 3001111.1362248855, 4227029.751683954 3001044.0341775715, 4226970.90760127 3001039.2510121064, 4226947.011282879 3001046.4789514863, 4226839.086768398 3001035.5886983164, 4226836.339635413 3001050.636678319, 4226803.8826998845 3001043.1116716326, 4226693.215574378 3000983.9384192675, 4226638.692867591 3000954.7757115792, 4226567.894555237 3000917.2461094423, 4226526.989036197 3000903.256954489, 4226545.083269939 3000870.0381766353, 4226483.734141268 3000837.51909275, 4226425.098734753 3000777.852410586, 4226408.649553022 3000689.996628588, 4226426.147233994 3000668.8863490685, 4226389.513799841 3000602.437692415, 4226359.560867143 3000547.0476684947, 4226260.442632381 3000524.67685167, 4226207.150819013 3000512.5875722617, 4226246.359261405 3000380.947835406, 4226251.26930513 3000365.3502268605, 4226264.089178795 3000322.9837730518, 4226302.66259394 3000259.0937653766, 4226339.500532581 3000197.787626733, 4226184.971172098 3000101.2155543496, 4226145.778695093 3000163.694095527, 4226109.4285720475 3000220.3935656403, 4226084.972327907 3000317.2204443454, 4226059.320891117 3000420.333875039, 4226053.224826619 3000442.907847998, 4226004.703898088 3000527.8246032475, 4225962.870198249 3000600.609574997, 4225926.317886796 3000665.2818497494, 4225840.026247326 3000815.747908224, 4225817.360771803 3000855.589367032, 4225784.116888224 3000913.4462818857, 4225758.34639938 3000959.6205132287, 4225844.4543494545 3001045.060741992, 4225933.726451951 3001201.8487403183, 4225944.032965037 3001356.929796932, 4226087.557897991 3001354.1110751126, 4226110.182041387 3001353.4107649243, 4226185.967276131 3001362.5213572322, 4226237.974307185 3001388.3385013924, 4226275.229547928 3001433.438184636, 4226326.547570398 3001505.235479577, 4226401.277135125 3001473.220038046, 4226454.215307175 3001451.7236449965, 4226519.737050658 3001474.025472318, 4226570.773445637 3001490.915758496, 4226597.307153491 3001499.7620370854, 4226662.382581054 3001614.1413760628, 4226717.628848734 3001592.473346795, 4226785.774820141 3001565.448334383, 4226892.937144171 3001598.3993168543, 4226949.282302352 3001637.3472581734, 4227044.391187689 3001702.024042681, 4227082.462780299 3001711.3122389903)))
3	5312.2	0.08446816341553183	0.8406330511593669	0.0	0.006072874493927126	0.0	0.0	0.0	0.0	0.0023841409635158655	0.0	0.00036679091746397933	0.0011003727523919379	5452.697721710652	2268	1115	0.5083774250440918	4159.409004041526	108	27	0.2	0.0	130.0	0.4	1693.5	1.0	50.0	0	0	1	MULTIPOLYGON (((4225284.051450633 3000486.6297659287, 4225282.046811258 3000488.1504809503, 4225187.772611049 3000559.6716863234, 4225207.688243108 3000571.6986674448, 4225306.325652286 3000630.3062839564, 4225388.19377877 3000678.793860226, 4225390.404511781 3000680.3036237126, 4225484.64829329 3000735.7315712473, 4225510.46236232 3000751.267695037, 4225605.806444042 3000807.440660055, 4225675.920882949 3000878.749961116, 4225712.918646594 3000914.422949136, 4225758.34639938 3000959.6205132287, 4225784.116888224 3000913.4462818857, 4225817.360771803 3000855.589367032, 4225840.026247326 3000815.747908224, 4225926.317886796 3000665.2818497494, 4225962.870198249 3000600.609574997, 4226004.703898088 3000527.8246032475, 4226053.224826619 3000442.907847998, 4226059.320891117 3000420.333875039, 4226084.972327907 3000317.2204443454, 4226109.4285720475 3000220.3935656403, 4226145.778695093 3000163.694095527, 4226184.971172098 3000101.2155543496, 4226142.1055100085 3000073.9130996633, 4225983.558394729 2999933.865803236, 4225958.365988669 2999911.041029293, 4225798.514301323 2999769.9317217246, 4225768.622982964 2999815.3523327745, 4225767.4419231545 2999817.2060050564, 4225734.853294181 2999868.3563920907, 4225727.826376605 2999879.8518555, 4225725.723526699 2999883.291872331, 4225705.801876759 2999914.505535503, 4225668.718877607 2999972.4752069204, 4225628.225585082 3000036.391567364, 4225623.7762374105 3000042.507760956, 4225560.22718 3000129.865761012, 4225508.461550828 3000200.147905859, 4225507.309030039 3000201.7127734814, 4225518.19642996 3000244.3340235245, 4225484.198494483 3000337.4418004723, 4225404.903006169 3000402.390584457, 4225392.338291014 3000408.8530909796, 4225386.77793498 3000411.849354943, 4225367.398269722 3000422.475342104, 4225363.2933292985 3000425.6351261144, 4225284.051450633 3000486.6297659287)))
4	9779.6	0.30869791875526326	0.6580583069334723	0.0	0.025584472871636524	0.0	0.0	7.976172692979168e-05	7.976172692979168e-05	0.00011964259039468753	0.0	0.0002791660442542709	0.0011964259039468753	25074.68277060314	15240	10577	0.30597112860892384	6077.843592050126	1348	351	0.20659211300765157	0.0	480.0	0.575	4654.8	1.0	263.0	0	1	0	MULTIPOLYGON (((4225219.8828575695 3002076.1555441665, 4225299.627182993 3002072.5715099066, 4225398.092367209 3002096.2310488825, 4225409.569137904 3002098.813716682, 4225503.921679507 3002120.8396523786, 4225602.495762471 3002048.916229657, 4225660.493598628 3002015.5000070482, 4225741.864601498 3001968.7129905024, 4225826.11389512 3001932.136692349, 4225870.472772679 3001912.2778707366, 4225907.141253028 3001901.36474779, 4226014.430936167 3001840.8520246637, 4226030.250038045 3001831.7149610673, 4226129.653803232 3001821.931275293, 4226192.115971182 3001815.424452893, 4226220.103069917 3001812.6606156877, 4226283.882991015 3001806.715733261, 4226328.964024153 3001757.396529196, 4226404.358840389 3001701.331499304, 4226438.317189184 3001671.1952949986, 4226461.804282924 3001614.4322755295, 4226519.737050658 3001474.025472318, 4226454.215307175 3001451.7236449965, 4226401.277135125 3001473.220038046, 4226326.547570398 3001505.235479577, 4226275.229547928 3001433.438184636, 4226237.974307185 3001388.3385013924, 4226185.967276131 3001362.5213572322, 4226110.182041387 3001353.4107649243, 4226087.557897991 3001354.1110751126, 4225944.032965037 3001356.929796932, 4225933.726451951 3001201.8487403183, 4225844.4543494545 3001045.060741992, 4225758.34639938 3000959.6205132287, 4225712.918646594 3000914.422949136, 4225675.920882949 3000878.749961116, 4225605.806444042 3000807.440660055, 4225510.46236232 3000751.267695037, 4225484.64829329 3000735.7315712473, 4225390.404511781 3000680.3036237126, 4225388.19377877 3000678.793860226, 4225306.325652286 3000630.3062839564, 4225207.688243108 3000571.6986674448, 4225187.772611049 3000559.6716863234, 4225062.4055257 3000661.3775170236, 4225062.247990188 3000661.505429119, 4224952.828119534 3000748.9507809617, 4224952.74258993 3000749.019187237, 4224808.723661519 3000863.5613673995, 4224805.223789384 3000866.3449869817, 4224776.319843595 3000889.3419035296, 4224757.471967997 3000863.4179712245, 4224753.665263744 3000858.1822833433, 4224694.447113278 3000778.323518298, 4224698.107471715 3000750.9146980527, 4224471.476985178 3000711.907541923, 4224482.632827275 3000558.2935354365, 4223955.074483781 3000533.8574918453, 4223955.091984436 3000544.3569798116, 4223955.169627402 3000591.065211692, 4223955.769208935 3000747.9593764, 4223956.673737126 3000938.5198435686, 4223956.77049671 3000990.8393784305, 4223957.158001226 3001016.5544563616, 4223958.186954534 3001100.8517028126, 4223980.323427382 3001098.107866879, 4223986.8552532 3001097.4282435067, 4224141.798047306 3001079.53167972, 4224169.186437663 3001166.437152989, 4224215.388751992 3001257.114642066, 4224265.562500437 3001325.6471723095, 4224330.892619166 3001356.721286697, 4224342.949506126 3001407.4166435334, 4224379.575359382 3001406.683993794, 4224401.230670677 3001493.42831991, 4224419.452491174 3001568.109488871, 4224420.7884837985 3001572.981173627, 4224465.731142528 3001759.9275557217, 4224550.890851165 3001741.878722224, 4224580.9778682105 3001739.825925794, 4224735.948329574 3001731.379365883, 4224727.259859816 3001868.5308522396, 4224725.650812241 3001892.3134138496, 4224723.262840313 3001928.0167377815, 4224718.34953037 3002012.955584054, 4224631.129823023 3002234.5761892246, 4224621.088383019 3002265.674391326, 4224667.224399699 3002351.4429050675, 4224736.557983008 3002404.932470891, 4224830.618375831 3002457.1527974973, 4224874.433275642 3002482.172047412, 4224909.023488811 3002501.0278078867, 4224933.7668229155 3002398.836571813, 4224985.497896124 3002393.1266880715, 4225055.359513595 3002085.242932979, 4225166.619660055 3002079.506395842, 4225219.8828575695 3002076.1555441665)))
5	4236.2	0.47880161744884203	0.42078176694032593	0.0	0.09533145447861782	0.0	0.0	0.00012202644171419671	0.0	0.00036607932514259016	0.0	0.0004270925459996885	0.0009151983128564753	16389.890354127383	6267	4259	0.3204084889101644	3823.698551114354	625	177	0.22069825436408977	304.4841698598246	647.0	0.7619783616692427	5052.0	17.0	421.0	0	0	1	MULTIPOLYGON (((4225993.383848283 3003603.082029208, 4226010.877934264 3003507.700267549, 4226014.31524325 3003486.732761323, 4226024.533939168 3003399.911034731, 4226035.735125457 3003299.2055336414, 4226047.617227892 3003160.8000382106, 4226060.318656983 3003018.6332615647, 4226052.691857917 3002936.0564760477, 4226054.92199257 3002899.7652297304, 4226063.003062245 3002811.6628135024, 4226069.865175799 3002774.7279788507, 4226078.14151574 3002725.5035801125, 4226082.150314145 3002709.0783049646, 4226106.135496905 3002619.617763686, 4226157.644316029 3002459.018374051, 4226214.46051985 3002376.6376165897, 4226239.489016162 3002268.1523988177, 4226261.452780511 3002172.6794883227, 4226290.820847091 3002050.774627317, 4226298.550927213 3002019.598131964, 4226293.61918481 3001964.744762562, 4226291.5158401895 3001946.753311797, 4226287.16216722 3001906.5623460584, 4226283.882991015 3001806.715733261, 4226220.103069917 3001812.6606156877, 4226192.115971182 3001815.424452893, 4226129.653803232 3001821.931275293, 4226030.250038045 3001831.7149610673, 4226014.430936167 3001840.8520246637, 4225907.141253028 3001901.36474779, 4225870.472772679 3001912.2778707366, 4225826.11389512 3001932.136692349, 4225741.864601498 3001968.7129905024, 4225660.493598628 3002015.5000070482, 4225602.495762471 3002048.916229657, 4225503.921679507 3002120.8396523786, 4225409.569137904 3002098.813716682, 4225398.092367209 3002096.2310488825, 4225299.627182993 3002072.5715099066, 4225219.8828575695 3002076.1555441665, 4225166.619660055 3002079.506395842, 4225055.359513595 3002085.242932979, 4224985.497896124 3002393.1266880715, 4224933.7668229155 3002398.836571813, 4224909.023488811 3002501.0278078867, 4224938.802650822 3002573.890578245, 4224970.200194293 3002775.413453338, 4225021.814723706 3002870.6269410914, 4225078.65336841 3002923.1580770006, 4225107.032296666 3002949.3891737303, 4225315.3375168685 3002985.092129835, 4225344.029131194 3002986.3584513892, 4225344.155738758 3003005.3471299587, 4225337.581210826 3003160.53014951, 4225331.95760291 3003275.7892987467, 4225332.416380307 3003369.6946904883, 4225306.447483362 3003407.091696703, 4225286.2089320235 3003433.33977476, 4225289.0820233 3003547.5125265475, 4225428.963713159 3003534.173196623, 4225472.259212633 3003530.3691977174, 4225535.606321323 3003543.48042071, 4225585.773858164 3003596.003235453, 4225717.405525949 3003676.7489776444, 4225776.679517138 3003708.1765113384, 4225826.924595108 3003735.3577945842, 4225858.929757468 3003752.3890448646, 4225943.23682432 3003797.8134747804, 4225966.026390295 3003708.699149424, 4225989.931516073 3003614.0495990044, 4225993.383848283 3003603.082029208)))
6	6407.0	0.42245299448511625	0.539942593607895	0.0	0.03612087593124133	0.0	0.0	0.0001927244171488521	0.0	0.00035332809810622885	6.42414723829507e-05	0.00035332809810622885	0.0006745354600209823	31132.536752547843	24706	18798	0.23913219460859714	7935.7490834659	2075	778	0.27269540834209605	0.0	1319.0	0.8225928733889311	7173.5	11.0	1060.0	0	0	1	MULTIPOLYGON (((4227858.463916523 3003565.5748455557, 4227818.2500495305 3003440.6538398843, 4227808.718167184 3003408.7938956753, 4227766.138625011 3003275.33524943, 4227752.213915107 3003232.9553535255, 4227687.9514848385 3003030.692705364, 4227656.617384192 3002932.3005804606, 4227653.404324958 3002922.494422754, 4227642.896632917 3002887.9879618213, 4227597.63346098 3002743.935880876, 4227550.256445874 3002695.8546325024, 4227480.950128848 3002626.6237650155, 4227469.9792183135 3002519.3322397075, 4227456.578422401 3002384.6936748507, 4227448.12509398 3002297.928069384, 4227442.509606613 3002246.50422257, 4227440.096650536 3002158.215796547, 4227437.915067637 3002085.564314894, 4227437.470316008 3002069.670254913, 4227436.648249614 3002037.690956204, 4227430.328270297 3002009.6371396948, 4227408.2208242575 3001975.289619563, 4227375.459908366 3001924.5280201607, 4227329.899838014 3001921.362660545, 4227304.18574034 3001909.5250379103, 4227302.237431686 3001892.6415353203, 4227295.319801149 3001851.44567783, 4227289.21730536 3001812.8286920106, 4227286.323947838 3001794.1080495003, 4227268.713311113 3001686.17773358, 4227259.717697326 3001630.3401932195, 4227227.764415209 3001526.086561496, 4227082.462780299 3001711.3122389903, 4227044.391187689 3001702.024042681, 4226949.282302352 3001637.3472581734, 4226892.937144171 3001598.3993168543, 4226785.774820141 3001565.448334383, 4226717.628848734 3001592.473346795, 4226662.382581054 3001614.1413760628, 4226597.307153491 3001499.7620370854, 4226570.773445637 3001490.915758496, 4226519.737050658 3001474.025472318, 4226461.804282924 3001614.4322755295, 4226438.317189184 3001671.1952949986, 4226404.358840389 3001701.331499304, 4226328.964024153 3001757.396529196, 4226283.882991015 3001806.715733261, 4226287.16216722 3001906.5623460584, 4226291.5158401895 3001946.753311797, 4226293.61918481 3001964.744762562, 4226298.550927213 3002019.598131964, 4226290.820847091 3002050.774627317, 4226261.452780511 3002172.6794883227, 4226239.489016162 3002268.1523988177, 4226214.46051985 3002376.6376165897, 4226157.644316029 3002459.018374051, 4226106.135496905 3002619.617763686, 4226082.150314145 3002709.0783049646, 4226078.14151574 3002725.5035801125, 4226069.865175799 3002774.7279788507, 4226063.003062245 3002811.6628135024, 4226054.92199257 3002899.7652297304, 4226052.691857917 3002936.0564760477, 4226060.318656983 3003018.6332615647, 4226047.617227892 3003160.8000382106, 4226035.735125457 3003299.2055336414, 4226024.533939168 3003399.911034731, 4226014.31524325 3003486.732761323, 4226010.877934264 3003507.700267549, 4226066.770775971 3003512.4337260304, 4226109.486222464 3003515.29791859, 4226146.4172514435 3003517.9014017982, 4226188.601239911 3003520.6629212433, 4226229.546568265 3003523.541316092, 4226271.960308502 3003527.0196076916, 4226267.806015811 3003566.717393424, 4226429.923541303 3003593.5043477435, 4226618.034369695 3003626.1450120863, 4226648.982331582 3003613.7903154604, 4226663.61199724 3003540.3084002985, 4226735.846640946 3003550.1679482353, 4226814.53306587 3003560.079056137, 4226866.008978194 3003566.573267975, 4226890.346501466 3003560.9193388266, 4226943.052184611 3003550.356423317, 4226961.187956222 3003633.479259637, 4226974.64073678 3003757.1370643293, 4226977.6268001655 3003786.4266414563, 4227238.869050419 3003841.9954207144, 4227382.947955791 3003859.460169953, 4227433.829213818 3003870.7926164446, 4227518.808226105 3003889.7078724103, 4227615.649370328 3003912.340486869, 4227554.737570473 3004154.2401456786, 4227645.367226384 3004169.427839483, 4227715.443704835 3004188.327481671, 4227793.295635976 3004231.9707838097, 4227989.7761527775 3004000.9187982585, 4227991.21151193 3003974.4125806005, 4227963.012412458 3003888.467549045, 4227961.156936297 3003883.642986282, 4227938.311405682 3003813.174780817, 4227872.671843652 3003609.6709008976, 4227858.463916523 3003565.5748455557)))
7	5529.3	0.4472893533638145	0.5242325277596342	0.0	0.026845199216198563	0.0	0.0	0.00013002590096215102	0.0	0.0003250647524053776	0.0	0.0004550906533675286	0.0014302849105836614	15381.550792577671	16946	12891	0.23928950784845981	11017.094588523056	1351	610	0.31106578276389596	0.0	1403.0	0.9087669280114041	3291.5	143.0	1117.0	0	1	0	MULTIPOLYGON (((4227867.212043024 3001590.0599706625, 4227794.626377399 3001494.9936599224, 4227748.291104109 3001388.537220148, 4227683.889195405 3001239.607864138, 4227536.927739489 3001309.3839823906, 4227515.492714254 3001329.9981518406, 4227451.014397389 3001392.353247633, 4227422.219401188 3001509.3199649327, 4227401.908053972 3001507.978449842, 4227251.823069993 3001495.336249682, 4227227.764415209 3001526.086561496, 4227259.717697326 3001630.3401932195, 4227268.713311113 3001686.17773358, 4227286.323947838 3001794.1080495003, 4227289.21730536 3001812.8286920106, 4227295.319801149 3001851.44567783, 4227302.237431686 3001892.6415353203, 4227304.18574034 3001909.5250379103, 4227329.899838014 3001921.362660545, 4227375.459908366 3001924.5280201607, 4227408.2208242575 3001975.289619563, 4227430.328270297 3002009.6371396948, 4227436.648249614 3002037.690956204, 4227437.470316008 3002069.670254913, 4227437.915067637 3002085.564314894, 4227440.096650536 3002158.215796547, 4227442.509606613 3002246.50422257, 4227448.12509398 3002297.928069384, 4227456.578422401 3002384.6936748507, 4227469.9792183135 3002519.3322397075, 4227480.950128848 3002626.6237650155, 4227550.256445874 3002695.8546325024, 4227597.63346098 3002743.935880876, 4227642.896632917 3002887.9879618213, 4227653.404324958 3002922.494422754, 4227656.617384192 3002932.3005804606, 4227687.9514848385 3003030.692705364, 4227752.213915107 3003232.9553535255, 4227766.138625011 3003275.33524943, 4227808.718167184 3003408.7938956753, 4227818.2500495305 3003440.6538398843, 4227858.463916523 3003565.5748455557, 4227872.671843652 3003609.6709008976, 4227938.311405682 3003813.174780817, 4228089.179109917 3003726.8247888745, 4228120.621222015 3003637.771975406, 4228126.659810384 3003620.5689333454, 4228164.461085327 3003512.1286121225, 4228223.7848668285 3003457.6643406795, 4228311.364746132 3003379.622302669, 4228392.349545908 3003319.0410807366, 4228426.076142728 3003285.0680131977, 4228448.530498826 3003265.1398616955, 4228509.491649276 3003206.0130640888, 4228450.107411235 3003153.836115816, 4228443.738409354 3002949.6497733314, 4228441.103047188 3002884.134635527, 4228438.9873515805 3002877.0734837037, 4228419.399766598 3002790.8604804366, 4228363.182803903 3002668.85885513, 4228335.418443949 3002543.0072602937, 4228316.698789716 3002529.183592058, 4228271.6391565725 3002494.950782919, 4228213.7891886365 3002447.53645046, 4228143.386341926 3002388.9478624915, 4228079.503778895 3002327.8075693073, 4227982.818443274 3002237.0058944416, 4228060.275313571 3002126.1957365833, 4228136.528741805 3002016.7648988813, 4228188.847440283 3001941.2563157873, 4228112.398438428 3001881.53343859, 4228104.514626673 3001876.1613846966, 4228030.852107155 3001801.340085785, 4227995.291139514 3001756.5268155085, 4227971.804365054 3001726.688376442, 4227947.67446284 3001695.1486156583, 4227909.506758244 3001644.6910845237, 4227867.212043024 3001590.0599706625)))
8	4334.1	0.1960361138088558	0.6563073270745656	0.0	0.04900902845221395	1.0	0.0	8.952802754619837e-05	3.581121101847935e-05	0.00023277287162011578	3.581121101847935e-05	0.0001432448440739174	0.00041182892671251254	55848.43246345278	22410	14706	0.3437751004016064	4012.6461946206114	1725	702	0.2892459826946848	0.0	2163.0	0.7147480351363846	10443.5	38.0	1476.0	0	1	0	MULTIPOLYGON (((4231428.841530694 3001758.582567253, 4231404.85117913 3001677.379970751, 4231368.293202643 3001552.808671782, 4231326.731482067 3001411.725742713, 4231264.997306738 3001203.318304122, 4231273.939768072 3001127.650842945, 4231277.703448617 3001117.2609216045, 4231277.69883078 3001117.2462626533, 4231277.71099613 3001117.2474002684, 4231279.648916265 3001111.4006026792, 4231279.637900845 3001111.3990609297, 4231172.899446574 3001086.51575002, 4231115.470540048 3001064.5586618865, 4230969.815215484 3000992.5049571055, 4230797.836764759 3000871.093019069, 4230692.607101749 3000776.2707577194, 4230596.32591925 3000697.722442999, 4230445.274200339 3000637.3792343726, 4230426.405249233 3000630.761820081, 4230164.577177251 3000509.9894396546, 4230053.036011869 3000462.3910359317, 4229981.798543799 3000436.3921855344, 4229948.7746678805 3000422.290934944, 4229837.945247505 3000373.022951642, 4229838.134247254 3000372.6879524635, 4229826.680062039 3000368.6999117304, 4229835.274244209 3000357.0110234777, 4229453.092701811 3000204.6014421717, 4229390.158857986 3000179.332977077, 4229307.881213781 3000159.0739340875, 4229241.331256426 3000138.2211422436, 4228636.53570449 3000178.521374237, 4228384.331968078 3000194.648827052, 4228378.334855958 3000194.931101968, 4228227.549181435 3000199.308327881, 4228062.814422015 3000232.067136381, 4227675.626336308 3000308.726599041, 4227598.717949349 3000324.591343086, 4227596.032628641 3000418.269575514, 4227593.257395512 3000485.298671178, 4227587.91501867 3000632.544190231, 4227617.515638713 3000726.2697904455, 4227715.935544512 3000825.781883148, 4227683.782462833 3000887.3936420497, 4227647.451079936 3000957.3329491927, 4227640.853212731 3001026.434437662, 4227705.132576787 3001209.9860824696, 4227683.889195405 3001239.607864138, 4227748.291104109 3001388.537220148, 4227794.626377399 3001494.9936599224, 4227867.212043024 3001590.0599706625, 4227909.506758244 3001644.6910845237, 4227947.67446284 3001695.1486156583, 4227971.804365054 3001726.688376442, 4227995.291139514 3001756.5268155085, 4228030.852107155 3001801.340085785, 4228104.514626673 3001876.1613846966, 4228112.398438428 3001881.53343859, 4228188.847440283 3001941.2563157873, 4228244.440339747 3001992.226427977, 4228323.204626982 3002064.6921005477, 4228340.792355219 3002049.522248098, 4228352.040691415 3002063.4792968268, 4228396.039333229 3002022.5784486327, 4228385.333570395 3002012.123991086, 4228390.684616853 3002007.638585453, 4228433.954928323 3001998.9203458927, 4228434.895864242 3001994.719927086, 4228447.653526265 3001993.2402468924, 4228518.614709669 3001984.4764462016, 4228665.601732217 3001966.20124451, 4228800.050545502 3001948.1978853075, 4228932.86526162 3001932.137102973, 4228944.364432101 3001930.459542256, 4229024.6920435345 3001920.4282617453, 4229102.147563255 3001910.27648603, 4229240.691940339 3001892.63724936, 4229263.789953005 3001935.1513728653, 4229307.396911078 3001889.232834, 4229314.719584323 3001904.438934302, 4229349.901425307 3001893.6377321407, 4229345.5148147475 3001862.741010746, 4229374.689965745 3001848.053346112, 4229407.887776497 3001926.5860903915, 4229439.624995745 3002013.372524736, 4229867.14404013 3001987.393206869, 4229949.625819163 3001965.7925292933, 4230023.759274561 3001911.0858062366, 4230053.275850411 3001854.930508695, 4230107.895195912 3001754.2504503573, 4230124.474898829 3001722.9226838327, 4230368.189219471 3001850.6152447127, 4230407.3182386095 3001872.279416921, 4230615.540115593 3001993.558445231, 4230675.97438 3002025.721058972, 4230904.299025756 3002147.694816244, 4231032.053783016 3002215.365648961, 4231138.606456657 3002306.0974652134, 4231151.730075892 3002298.0575176966, 4231182.519063788 3002279.0954536716, 4231346.505219222 3002173.8672792204, 4231200.891658077 3002093.1707036016, 4231286.947085858 3001942.1793884807, 4231393.64185577 3001894.5669974224, 4231407.7063275 3001888.8042060486, 4231458.751988032 3001861.1945059705, 4231451.767590437 3001835.7697370765, 4231428.841530694 3001758.582567253)))
